,Movie Title,ggg,Plot,img
555,Badhaai Ho Badhaai,"Comedy, Drama, Musical","love, repetition in title, unrequited love, obesity, hindu, christian, interfaith romance, interfaith marriage, wedding, remake",https://m.media-amazon.com/images/M/MV5BM2QwNzRiMTMtZTM5YS00NjNhLWE0NDctNDRmM2E4ODAyODJiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_
556,Veerana,"Action, Drama, Horror","lust, mansion, spiderweb, bed, woman wears a swimsuit, revenge, voodoo",https://m.media-amazon.com/images/M/MV5BM2I4YjNlYjYtNzczYy00ODlmLTliM2QtZTQ4MTVjYTY4YjVkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_
557,Vijaypath,"Action, Drama, Romance","blindness, uncle nephew relationship, man fights a tiger, lifting someone into the air, showdown, one man army, one against many, horse riding, action hero, tough guy, shot in the leg, hindu, stupidity, mayor, ball, slingshot, death of guardian, trapdoor, removing a bullet, guardian ward relationship, cage, tiger attack, judge, chauffeur, tiger, sunglasses, revenge, eye transplant, crutches, villain, motorcycle, title spoken by character, blood, hospital, train, axe, pigeon, heroine, disguise, ambush, shot in the back, brother in law sister in law relationship, beating, shootout, rain, rescue, chase, boy, attempted rape, shot to death, car crash, death of brother, apology, nightmare, prison visit, gunshot wound, motorcycle gang, fight, brother brother relationship, false accusation, court, person on fire, school, woman in jeopardy, death of husband, bully, hit and run, party, sword, memory, mirror, police commissioner, death sentence, train compartment, trap, shot in the hand, execution by hanging, hit by a truck, loss of eyesight, death of nephew, motorcycle crash, religious ceremony, telescopic rifle, falling off a motorcycle, thrown from a train, tea kettle, smothered with a pillow, tied to a pillar, shooting a lightbulb, abandoned house, ashes, jumping into water, explosive, gangster, machine gun, murder, handicapped, police officer, hero, love interest, death of father",https://m.media-amazon.com/images/M/MV5BMjI1NTAwMjc5OV5BMl5BanBnXkFtZTgwNjc1NDgyNjE@._V1_
558,Pal Pal Dil Ke Paas,"Action, Drama, Romance",love,https://m.media-amazon.com/images/M/MV5BMmI5Y2UxZTktNmFmNS00NmVmLTg4NTAtMjNmZjAxM2M5NmVkXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_
559,Hamid,Drama,"kashmir, god, compassion",https://m.media-amazon.com/images/M/MV5BNzEwNjFhNzMtNmFlOC00NDIxLThiMDAtZTA3MTJjNDE0OTg0XkEyXkFqcGdeQXVyNzI0NzQyNTk@._V1_
560,Kishen Kanhaiya,Drama,sorry,sorry
561,Meeruthiya Gangsters,"Comedy, Crime",gangster,https://m.media-amazon.com/images/M/MV5BMTQ4MDg0NzYxNV5BMl5BanBnXkFtZTgwMTEzOTE4NjE@._V1_
562,Hum Hain Bemisaal,sorry,sorry,sorry
563,Jajantaram Mamantaram,"Action, Adventure, Comedy",land,https://m.media-amazon.com/images/M/MV5BNjcyNjEyNzEyMF5BMl5BanBnXkFtZTgwNzc5OTk1MDE@._V1_
564,Money Hai Toh Honey Hai,"Comedy, Drama",sorry,https://m.media-amazon.com/images/M/MV5BMTg2MDY1MzE5Ml5BMl5BanBnXkFtZTgwNDMwNjcwMzE@._V1_
565,Jaane Kahan Se Aayi Hai,"Comedy, Drama, Fantasy",love,https://m.media-amazon.com/images/M/MV5BYjI0MDZhODAtOGY3ZS00OGUzLTgyNTMtZDE2OGQyN2M4NTdmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
566,Satta,"Crime, Drama",female protagonist,https://m.media-amazon.com/images/M/MV5BMTUxMzE4OTI4OF5BMl5BanBnXkFtZTcwOTAxMTg4Mw@@._V1_
567,Upkar,"Drama, Romance, War","redemption, rural setting, idealist, patriotism, patriot, farmer, village, directorial debut, directed by star, soldier, brother brother relationship, cynicism, cynic, title spoken by character, woman passed out drunk, actor breaking typecast, reference to lal bahadur shastri, war hero, local blockbuster, farm, written and directed by cast member, hero, heroine, handicapped, doctor, black marketeer, bitterness",https://m.media-amazon.com/images/M/MV5BZjQ4MjY3OWMtZGU4Yy00MWYyLWJiOWQtNjY0MmMyODNhMmE5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
568,Khel,"Drama, Mystery, Thriller","surprise ending, game, suicide, puzzlement, falling from height, brother brother relationship, mind game, suicide attempt, original story, birthday, hitchcockian, falling through a glass roof, elevator shaft, running away, clown puppet, gun in a book, manipulation, businessman, taxi, restaurant, hotel room, gun, cell phone, car in water, ambulance, loss of control, elevator, hotel, waitress, san francisco california, rich snob, millionaire, movie reality crossover, person on television talks to viewer, cruel prank, polaroid photo, cutting hand on broken glass, cut by broken glass, cutting one's hand on broken glass, blank bullet, 1990s, watching tv, midlife crisis, identity crisis, zoo, yellow book, underwater scene, shower, phone booth, key, jumping from a car, hotel lobby, flat tire, dog, isolation, happy birthday to you, graffiti, neo noir, chase, office, title spoken by character, two word title, polaroid camera, cocaine, suicide of father, attempted suicide by jumping, jumping off a building, birthday party, home movie footage, investment banker, gift, birthday surprise, surprise birthday party, birthday gift, surprise gift, rich man, tycoon, wealthy man, hidden camera, game playing, playing a game, mysterious event, violence, loner, elaborate practical joke, blood, bored, broken glass, housekeeper, subjective camera, kidnapping, claustrophobia, hallucination, watch, smoke detector, white rabbit, tragedy, persecution mania, humiliation, paranoia, free fall, death of father, psychological, chaotic situation, cruelty, incriminating photo, video cassette, vhs tape, nude photograph, taxi ride, driverless car, male protagonist, car, automobile, waking up in strange surroundings, american in foreign country, hired actor, hired actress, actor playing a role, actors hired to play the staff, ruse, drugged, drugged drink, attorney, 48th birthday party, 48th birthday, 48 year old, 48 year old man, lawyer, trapped in a car, trapped underwater in a car, underwater car, submerged car, trapped in a submerged car, fake gun, mansion, bank account, offshore bank account, private detective, evil corporation, taxi cab, banker, investment bank, mexico, hidden gun, seattle washington, publishing company, firing an employee, chinatown san francisco, actor, mistaken belief that someone is crazy, intervention, hitchhiking, foot chase, car chase, foreclosure, reference to the wizard of oz, broken mirror, frame up, set up, psychotic break, severance package, falling into a dumpster, life changing experience, disappearing ink, fictional corporation, shady corporation, lonely man, reference to daniel schorr, hidden camera footage, clown doll, conspiracy, criminal conspiracy, voucher, physical examination, psychological test, personality test, wristwatch as a gift, wristwatch, gold wristwatch, gold watch, mysterious key, waiver, waiver form, waiver of liability, ex husband ex wife relationship, telephone call, foreclosure notice, breaking and entering, breaking into house, breaking into one's own house, waking up in a foreign country, stranded, stranded in a foreign country, u.s. embassy, home foreclosure, changing a flat tire, drinking tea, traumatic memory, pretending to be someone else, secretly recorded, mistaken belief that someone is dead, faked death, learning the truth, drug addict, riding in an ambulance, cemetary, tv commercial, driving, champagne bottle, glass roof, asking for a date, out of toilet paper, toilet paper, bathroom stall, confusion, german shepherd, pit bull, stay at home vacation, vacation, trapped in a driverless moving car, person thought dead is alive, escape from a car in water, home invasion, f word, blackmail photograph, psychological drama, suspense mystery, psychological thriller, conspiracy thriller, clown, wooden clown, attack dog, company, bra, red bra, job, occupation, suit and tie, timeframe 1990s, bloody hand, yuppie, control freak",https://m.media-amazon.com/images/M/MV5BZGVmMDNmYmEtNGQ2Mi00Y2ZhLThhZTYtYjE5YmQzMjZiZGMxXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_
569,Bumm Bumm Bole,"Drama, Family, Thriller","terrorist, school, remake of iranian film, loss of job, shootout, terrorism, gutter, bicycle accident, bicycle, running, garbage collector, brother sister relationship, poverty, father son relationship, cobbler the shoemaker, shoe, children, product placement, anger, frustration, new job, explosion, tearing up rupee note, shot to death, gun, loss of husband, police, nightmare, fantasy song, prize, market, winner, shoe repair, guard dog, german shepherd, dog, bungalow, intercom, teacher student relationship, temple, school principal, lateness, bubble, rain, blister, slippers, sneakers, tears, pencil, pen, gardening, grocer, remake, soaking feet, marathon, illness, child's point of view, search, classroom",https://m.media-amazon.com/images/M/MV5BNmJlZDY5YWQtNzViYi00ZmUyLWFjYzYtYzMwOWFiZmM1ZTQxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
570,Jamai Raja,Drama,responsibility,https://m.media-amazon.com/images/M/MV5BYmZmNDk0MzktMzkxNi00YWJjLWI5OGMtZWM1Y2JjYWQwMjc0XkEyXkFqcGdeQXVyODAzNzAwOTU@._V1_
571,Jaan,"Action, Drama, Romance","wedding, betrayal, abduction, grandfather granddaughter relationship, police commissioner, attempted murder, anti hero, resentment, inheritance, bodyguard, kidnapping, love, shot to death, rescue, mother son relationship, fire, machine gun, shot in the hand, death of daughter in law, restaurant, airport, beating, small town, knife, flashback, beach, car crash, baby, forest, corpse, hitman, doctor, cigarette smoking, falling into water, foot chase, hostage, terrorist, river, jumping from height, bitterness, jogging, bull, rope bridge, fair, cave, police brutality, handcuffed to a car, prank, rocket launcher, car falling off a cliff, poisoning, thrown from a car, hit by a truck, confession, shootout, horse, pistol, exploding car, dinner, loss of son, hospital, death of son, title spoken by character",https://m.media-amazon.com/images/M/MV5BMTg4NzgzNzczOF5BMl5BanBnXkFtZTgwMzkwNDgwMzE@._V1_
572,Bhoot Returns,"Horror, Mystery, Thriller",horror convention,https://m.media-amazon.com/images/M/MV5BNDFhYzgwZmMtNzlhMC00Y2NlLWE3MWYtNGI5MGZhMTRiY2NhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
573,Ekkees Toppon Ki Salaami,Comedy,gun,https://m.media-amazon.com/images/M/MV5BMjM3MzY0MjYzM15BMl5BanBnXkFtZTgwNzg3MzM3MjE@._V1_
574,Chalo Ishq Ladaaye,"Action, Comedy, Romance","actress, actress shares first name with character, attempted murder, murder plot, domineering grandmother, mansion, drunk driving, drunkenness, infidelity, car accident, grandmother grandson relationship",https://m.media-amazon.com/images/M/MV5BMTM1MTMzMzE3OV5BMl5BanBnXkFtZTcwMDE3ODgzMQ@@._V1_
575,Rajnigandha,"Crime, Drama",sorry,https://m.media-amazon.com/images/M/MV5BMGRjMWNhN2UtYzNjMS00Njg0LWFiYjctOTA1OWY3YjU0OTYxXkEyXkFqcGdeQXVyNjk4OTQwMTQ@._V1_
576,Phoonk 2,"Drama, Horror, Mystery","supernatural power, psychotronic film, vacation gone wrong, child in jeopardy, black magic, sequel, possession",https://m.media-amazon.com/images/M/MV5BMjE3MjY0MTEzMV5BMl5BanBnXkFtZTgwNjA2ODIxNTE@._V1_
577,Hogi Pyaar Ki Jeet,"Action, Comedy, Drama","winking, deception, father daughter relationship, impersonation, electrocution, farmer, landowner, aunt nephew relationship, brother in law brother in law relationship, driver, whistling, wedding, priest, politician, frame up, debt, factory, explosion, drinking urine, cow urine, urine, humiliation, murder of parents, murder, revenge",https://m.media-amazon.com/images/M/MV5BYzMxYmFkYzgtNGZiMy00N2I5LThmNGUtNDhhMzY0ODA3MzQ5XkEyXkFqcGdeQXVyMjU4NDY1ODA@._V1_
578,Jawani Diwani: A Youthful Joyride,"Comedy, Drama, Romance","bikini, love triangle, beach",https://m.media-amazon.com/images/M/MV5BNzdhOTE2MTEtMDQ4Ni00ZjU4LTk4NmItNDkyMTFhZmUwODg2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
579,Bhumika,Drama,"film producer, marriage, subjective camera, domestic violence, mistress, dysfunctional marriage, beating, bed ridden woman, dance director, beating a child, suicide attempt by sleeping pills, indian classical music, man and woman in a bed, bed ridden, 1950s, 1940s, double suicide, holi, marital strife, jealous husband, cynic, character's point of view camera shot, phonograph record, film actress, film actor, existentialism, filmmaking, conservatism, invalid, sword fight, radio, abortion, singing, face slap, dance, party, female protagonist, dancer, ambiguous ending, adultery, montage, nonlinear timeline, telephone call, flashback, mumbai india, sex, sepia, actress, extramarital affair, movie business, suicide attempt, told in flashback, death of father, based on novel",https://m.media-amazon.com/images/M/MV5BYWFjOWMxY2ItZmUyNy00YzUxLWJmM2QtYTY1YTA4NjFmMDVlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
580,Hum Tum Pe Marte Hain,"Action, Comedy, Drama","love, love triangle, father son relationship, sister sister relationship, obsession, threat",https://m.media-amazon.com/images/M/MV5BOTk4NTBlODAtMmE4Ny00MGU0LWEyMzItZDYxMDY4NmY4MzNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
581,Flavors,Comedy,sorry,https://m.media-amazon.com/images/M/MV5BZTdiOWZiMDctOTE0Mi00YzQyLWFlZGQtYTcyNDM1OWY0N2YyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
582,Kaun Kitne Paani Mein,"Comedy, Drama, Family",sorry,https://m.media-amazon.com/images/M/MV5BOWRiNmRlNjMtYzNiNC00MGU3LTg5M2UtNGRhYmU1YjE0YmFkXkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_
583,Mastram,"Biography, Drama","1990s, 1980s, masturbation, husband wife relationship, marriage, writing, clerk, erotica, pornography, writer",https://m.media-amazon.com/images/M/MV5BNDM2ZTAwNWYtMDE1My00ZDIwLTgwMTEtY2RmNDU5OTAxNjJjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
584,Deadline: Sirf 24 Ghante,"Crime, Thriller",hostage,https://m.media-amazon.com/images/M/MV5BNTIzYWFiZjAtMDFkMS00M2JmLWFiOWQtMjRlNzljZTI1ZDc3XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
585,Jaal: The Trap,"Action, Drama, Romance","on the run, forest, left for dead, love, jumping from height, jumping into water, woman in jeopardy, woman shoots a woman, action hero, tough guy, motorcycle, father son relationship, disgrace, angry mob, home minister, spoiled brat, patriot, hostage, woman murders a woman, terrorist, kidnapping, chase, escape, shot in the back, widow, man wears eyeglasses, train, shootout, betrayal",https://m.media-amazon.com/images/M/MV5BZWY4MGFhNzAtMTM3NC00MTdkLTliNDAtMzFmNTRlYmE5ZTc2XkEyXkFqcGdeQXVyNjE4MTE3MDY@._V1_
586,Ek Vivaah... Aisa Bhi,"Drama, Romance",sorry,https://m.media-amazon.com/images/M/MV5BOWVhMzQ2ZGItOGIwNC00NzMxLTg5Y2YtMzA3Mjk3ZjA2ZGQ1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
587,Mrityudand,"Action, Drama","female protagonist, love, widow, husband wife relationship, shot to death, extramarital affair, murder, revenge, adultery, priest, hindu, infidelity, shotgun, misogyny, violence, domestic violence, chauvinism, motorcycle, family relationships",https://m.media-amazon.com/images/M/MV5BNWRkOTBjYzYtYWRlMS00YTIyLWFmMDEtNDJjN2FmYWIwZWU4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
588,Rangrezz,"Action, Comedy, Drama","friend, love, friendship, chase, fight",https://m.media-amazon.com/images/M/MV5BMTNmOGUwZTAtNWRlMi00NjA1LWE2ZGQtMGZkM2Q5MzJjZTA0XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_
589,Veerey Ki Wedding,"Comedy, Romance",sorry,https://m.media-amazon.com/images/M/MV5BYmI2OGQ4YzMtZTNjYy00ZTc2LTk5MGUtM2QyYjU2NzRmNjBhXkEyXkFqcGdeQXVyNTUyODE1OTU@._V1_
590,Prem Granth,"Action, Drama, Musical","priest, hindu, love, casteism, rape, temple, farm, mountain, train, pilgrimage, mirror, love at first sight, lake, holiday, fair, earring, drinking, cremation, courtesan, car",https://m.media-amazon.com/images/M/MV5BOWQ1NWQ2MjktYmIzNC00NjNmLTg1NTMtMWVhNjMzY2RmYWI1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
591,Mahaan,"Action, Comedy, Drama","remake, lawyer, husband wife relationship, foster father foster daughter relationship, separation of family, husband wife separation, police inspector, presumed dead, canoe, husband wife reunion, aspiring actor, kathmandu nepal, grandfather granddaughter relationship, single mother, triple role, drug dealer, drug smuggling, delhi india, mother son relationship, title spoken by character, court, airplane, arrest, painting, drug addict, necklace, airfield, queen, train accident, struggle for a gun, cocaine, whipping, one word title, bare chested male, train, train station, fugitive, interrogation, prologue, gunshot, interrupted wedding, telephone call, mistaken identity, stolen child, truth, nightmare, raft, river, mansion, cage, fire, syringe, wig, family reunion, fake mustache, photograph, impersonation, marriage of convenience, hindu, milk, ritual, bed, snake, snake bite, car chase, passport, airport, undercover, brother brother hug, applause, injection, newspaper, car crash, robbery, reference to william shakespeare, motorcycle, disguised as an old woman, jumping into a swimming pool, swimming pool, scheme, suitor, tantrum, disguise, sickle, ventriloquist's dummy, artist, police station, jail, hand to hand combat, one against many, fight, police baton, castle, ruins, purse, guilt, cigarette smoking, framed for murder, resentment toward father, stage play, betrayal by a friend, betrayal, crying, man wears underwear, drugs, statue, wedding, boat, chase",https://m.media-amazon.com/images/M/MV5BYmVlYmMzY2UtYTkwNy00NmQyLWFmYTItZWI3YjFlYWExOTE2XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
592,Woodstock Villa,"Drama, Mystery, Thriller","deception, kidnapping, flashback, surveillance, stabbing, rape, obsession, neo noir, murder, mumbai india, inquest, infidelity, guilt, double cross, corpse, accidental death, surprise ending",https://m.media-amazon.com/images/M/MV5BYzJhZGE1M2QtZDI2NC00MDBkLWIwMzktNjI3YjgzZGM4YjQ1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
593,Aksar 2,"Crime, Drama, Mystery","murder, revenge, strangulation, attempted strangulation, man strangles woman, betrayal",https://m.media-amazon.com/images/M/MV5BNTUwNGRlOTEtMjMwMS00NDg5LTk0YTItNDcyNGEzNmU1MzgxXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_
594,Ankush,"Action, Drama","rape, revenge, street gang, rape and revenge, unemployment, suicide, voyeur, abduction, rivalry, harassment, switchblade, procession",https://m.media-amazon.com/images/M/MV5BMjA3OTAwNTQtYzRmNy00M2E0LWJjOGItN2JmYzU2Yjk5ZGQ5XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
595,Beiimaan Love,"Drama, Romance, Thriller",revenge,https://m.media-amazon.com/images/M/MV5BNTI0YTZlY2YtMzlhYi00Mzk5LTk0MDItNzM2YjFhMjlmZDZkXkEyXkFqcGdeQXVyNTQyODc1OTY@._V1_
596,Super Nani,"Comedy, Drama, Family",mother,https://m.media-amazon.com/images/M/MV5BYjE4OTAxNTgtNDIzNC00Nzk1LTgxYWMtYmUwMjJhYmM4YzQzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
597,Namkeen,sorry,sorry,sorry
598,Isi Life Mein,"Comedy, Drama, Romance",girl,https://m.media-amazon.com/images/M/MV5BNmUwZjMwMjMtMzI3ZS00NmRiLTk2ZTEtZTUyOGRiOTUxOTQwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_
599,Help,"Drama, Mystery, Thriller","obsession, love, psychological, escape, friendship, manipulation, mental, london england, single location, domestic abuse, slow burn, female protagonist, dark, suffering, british, one word title, feature directorial debut, twist, blake ridder, trapped in a house, girlfriend, secret",https://m.media-amazon.com/images/M/MV5BZjlkNjQzYjAtZDFkMy00MDcwLWI4YjktMmUwMDFhNzA0NTUwXkEyXkFqcGdeQXVyODE4OTI4NzI@._V1_
